Portfolio,Geography,Category,Brand,Segment,Initial_Sales,New_Sales,Margin (%),Margin ($),Applied_Trend (%),Contribution (%),Min_Trend,Max_Trend,Min_Contribution,Max_Contribution
Fragrance + Color Cosmetics,South America,Make Up Brushes,Elizabeth Arden,Bronzer,3075508,3290793.6,41,1349225.376,7.0000013005981465,24.00032556722285,0,7,6,15
Fragrance + Color Cosmetics,Europe,Fragrance,Bobbi Brown,Fragrance,664074,683996.22,57,389877.84539999993,3.0000000000000027,5.391209616772424,-1,3,7,14
Hair/APDO,North America,Fragrance,Kilian,Mascara,562507,646883.05,50,323441.525,15.000000000000014,5.414512622483279,0,15,4,30
Hair/APDO,North America,Hair Dye,Elizabeth Arden,Fragrance,4418949,4728275.4,34,1607613.6360000002,6.9999993211055545,21.745752760997856,0,7,6,15
Fragrance + Color Cosmetics,Europe,Fragrance,Bobbi Brown,Mascara,3408056,3510297.7,32,1123295.2640000002,3.00000058684482,27.667917109211693,-1,3,7,14
Hair/APDO,South America,Fragrance,Bobbi Brown,Bronzer,1561404,1608246.1,53,852370.4330000001,2.9999987191015265,9.659247237676821,-1,3,7,14
Hair/APDO,North America,Make Up Brushes,Frederic Malle,Bronzer,3035232,3156641.3,55,1736152.715,4.0000006589282044,28.51841731630532,-3,4,4,30
Hair/APDO,Asia,Fragrance,Bobbi Brown,Mascara,2863162,2949056.9,41,1209113.329,3.0000013970568062,21.209075804772706,-1,3,7,14
Fragrance + Color Cosmetics,North America,Hair Dye,Balmain,Lipstick,923332,1061831.8,31,329167.858,15.000000000000014,7.829673294360111,-5,15,5,40
Fragrance + Color Cosmetics,South America,Tools,Kilian,Lipstick,2142425,2463788.8,52,1281170.176,15.000002333803986,27.476526870251167,-5,15,5,40
Hair/APDO,Asia,Fragrance,Elizabeth Arden,Bronzer,4676426,5003775.8,45,2251699.11,6.999999572322957,41.28166298569095,0,7,6,15
Skin/Body,Asia,Tools,Bobbi Brown,Toner,879039,905410.17,38,344055.86460000003,3.0000000000000027,6.330413956661681,-1,3,7,14
Hair/APDO,Asia,Fragrance,Kilian,Fragrance,1278883,1470715.4,51,750064.8539999999,14.999996090338197,15.435322274179436,0,15,4,30
Hair/APDO,North America,Fragrance,Aveda,Mascara,3698156,4252879.4,31,1318392.614,15.000000000000014,62.19391642014944,0,15,4,30
Hair/APDO,Asia,Make Up Brushes,Frederic Malle,Bronzer,4268950,4439708.0,55,2441839.4000000004,4.0000000000000036,60.46597765602494,-3,4,4,30
Skin/Body,Asia,Make Up Brushes,Frederic Malle,Toner,3706943,3855220.7,44,1696297.108,3.9999994604718925,45.90416915543117,-3,4,5,40
Fragrance + Color Cosmetics,North America,Fragrance,Balmain,Mascara,3050982,3508629.3,41,1438538.0129999998,14.999999999999991,40.41354787742185,-5,15,5,40
Fragrance + Color Cosmetics,North America,Hair Dye,Kilian,Mascara,1244748,1431460.2,56,801617.712,14.999999999999991,20.17663382738354,-5,15,5,40
Hair/APDO,South America,Tools,Aveda,Bronzer,1797819,2067491.9,44,909696.436,15.000002781147593,11.199569245815775,0,15,4,30
Hair/APDO,South America,Fragrance,Kilian,Bronzer,2096853,2411380.9,35,843983.315,14.999997615474236,24.764595324061478,0,15,4,30
Skin/Body,South America,Fragrance,Elizabeth Arden,Mascara,4016144,4297274.1,55,2363500.755,7.0000004979901,23.49164452714472,0,7,6,15
Fragrance + Color Cosmetics,North America,Make Up Brushes,Bobbi Brown,Lipstick,4377809,0.0,40,0.0,-100.0,0.0,-1,3,7,14
Fragrance + Color Cosmetics,South America,Hair Dye,Aveda,Mascara,789220,907603.0,50,453801.5,14.999999999999991,4.819108464376571,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Hair Dye,Elizabeth Arden,Mascara,4499453,0.0,43,0.0,-100.0,0.0,0,7,6,15
Hair/APDO,Europe,Tools,Bobbi Brown,Fragrance,2737035,2819146.1,40,1127658.4400000002,3.0000018267943185,15.621636313462725,-1,3,7,14
Skin/Body,North America,Face Make-Up,Aveda,Mascara,4411147,0.0,40,0.0,-100.0,0.0,-5,15,5,40
Fragrance + Color Cosmetics,North America,Make Up Brushes,Balmain,Bronzer,2321367,0.0,45,0.0,-100.0,0.0,-5,15,5,40
Hair/APDO,Europe,Fragrance,Bobbi Brown,Toner,1849590,1905077.7,34,647726.4180000001,3.0000000000000027,25.632632335624105,-1,3,7,14
Hair/APDO,Europe,Hair Dye,Frederic Malle,Bronzer,1969793,2048584.7,41,839919.727,3.9999989846648765,10.501065307866716,-3,4,4,30
Skin/Body,South America,Face Make-Up,Aveda,Mascara,1426215,1640147.3,31,508445.663,15.00000350578279,16.730576148070416,-5,15,5,40
Skin/Body,Europe,Make Up Brushes,Elizabeth Arden,Lipstick,3011910,3222743.7,40,1289097.4800000002,7.000000000000006,38.31490760444957,0,7,6,15
Skin/Body,South America,Make Up Brushes,Frederic Malle,Fragrance,2150824,2236857.0,51,1140797.07,4.000001859752356,11.446746125536626,-3,4,5,40
Skin/Body,Europe,Make Up Brushes,Aveda,Bronzer,1192137,1370957.6,57,781445.8319999999,15.000004194148842,25.753367046929743,-5,15,5,40
Hair/APDO,South America,Tools,Frederic Malle,Bronzer,2157153,2243439.1,37,830072.4670000001,3.999999072852045,21.216294776108533,-3,4,4,30
Hair/APDO,Asia,Face Make-Up,Elizabeth Arden,Fragrance,2306684,2468151.9,56,1382165.064,7.000000867045508,14.647864342251424,0,7,6,15
Hair/APDO,Asia,Tools,Aveda,Mascara,2795936,3215326.4,33,1061057.712,14.999999999999991,44.81218888219461,0,15,4,30
Skin/Body,North America,Fragrance,Balmain,Bronzer,2040724,2346832.6,49,1149947.974,15.000000000000014,16.65280229674348,-5,15,5,40
Fragrance + Color Cosmetics,South America,Face Make-Up,Kilian,Toner,4562224,5246557.6,55,2885606.68,14.999999999999991,28.815892431984523,-5,15,5,40
Fragrance + Color Cosmetics,North America,Make Up Brushes,Aveda,Bronzer,2136675,2457176.3,50,1228588.15,15.000002340084473,49.059902415135355,-5,15,5,40
Skin/Body,Europe,Fragrance,Frederic Malle,Mascara,1535891,1597326.6,42,670877.172,3.9999973956485357,32.28905676816501,-3,4,5,40
Hair/APDO,Europe,Face Make-Up,Balmain,Lipstick,1267876,1458057.4,38,554061.8119999999,14.999999999999991,35.51645543164801,0,15,4,30
Fragrance + Color Cosmetics,North America,Fragrance,Elizabeth Arden,Mascara,1706184,1825616.9,53,967576.957,7.000001172206516,22.75221738595295,0,7,6,15
Skin/Body,Asia,Tools,Balmain,Toner,1215339,1397639.9,50,698819.95,15.000004114078447,16.21804200791591,-5,15,5,40
Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Bronzer,1128889,1298222.4,36,467360.06399999995,15.000004429133407,5.548404814768086,-5,15,5,40
Skin/Body,North America,Make Up Brushes,Frederic Malle,Bronzer,3029832,3151025.3,44,1386451.132,4.000000660102598,29.831070117476195,-3,4,5,40
Hair/APDO,Asia,Make Up Brushes,Elizabeth Arden,Lipstick,3284067,3513951.7,56,1967812.9520000003,7.000000304500498,38.20902695341388,0,7,6,15
Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Lipstick,1924663,2213362.5,32,708276.0,15.000002597857387,9.459574223821072,-5,15,5,40
Hair/APDO,Asia,Tools,Bobbi Brown,Mascara,4967223,5116239.7,58,2967419.026,3.0000002013197413,48.974022202303395,-1,3,7,14
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Lipstick,637686,663193.44,46,305068.9824,3.9999999999999813,9.919130111683272,-3,4,5,40
Skin/Body,Asia,Make Up Brushes,Aveda,Fragrance,4424221,5087854.2,60,3052712.52,15.00000113014246,62.10642844490507,-5,15,5,40
Skin/Body,Europe,Fragrance,Kilian,Fragrance,3867611,4447752.7,54,2401786.458,15.000001292787712,27.935722132844155,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Tools,Kilian,Mascara,2447238,2814323.7,37,1041299.7690000001,15.000000000000014,29.380088791991916,-5,15,5,40
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Toner,4061262,4183099.9,48,2007887.9519999998,3.0000009849155296,16.813921494833583,-1,3,7,14
Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Fragrance,3739254,4300142.1,42,1806059.6819999998,14.999999999999991,16.984465131208005,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Tools,Kilian,Toner,2031064,2335723.6,48,1121147.328,15.000000000000014,24.383750441198718,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Face Make-Up,Elizabeth Arden,Bronzer,1968919,2106743.3,36,758427.5879999999,6.9999984763212675,49.65628806287087,0,7,6,15
Fragrance + Color Cosmetics,North America,Tools,Kilian,Toner,1945065,2236824.8,52,1163148.896,15.000002570608162,20.199791951132287,-5,15,5,40
Hair/APDO,Europe,Fragrance,Kilian,Toner,2141232,2462416.8,39,960342.5519999999,14.999999999999991,22.41684096292511,0,15,4,30
Hair/APDO,North America,Face Make-Up,Aveda,Fragrance,1284192,1476820.8,35,516887.27999999997,15.000000000000014,6.373500972001313,0,15,4,30
Hair/APDO,North America,Face Make-Up,Bobbi Brown,Lipstick,4029921,4150818.6,38,1577311.068,2.9999992555685306,16.720632169835714,-1,3,7,14
Hair/APDO,Asia,Face Make-Up,Elizabeth Arden,Lipstick,1037977,1110635.4,44,488679.57599999994,7.000000963412467,6.591343374328844,0,7,6,15
Hair/APDO,North America,Fragrance,Kilian,Mascara,2659173,3058048.9,56,1712507.384,14.999998119716174,25.596349091572435,0,15,4,30
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Toner,4997968,5747663.2,46,2643925.072,15.000000000000014,38.511442317457444,-5,15,5,40
Hair/APDO,North America,Fragrance,Kilian,Toner,4476974,5148520.1,55,2831686.055,14.999999999999991,43.09392102414628,0,15,4,30
Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Bronzer,3387757,3895920.6,32,1246694.592,15.000001475902792,41.170230590220996,-5,15,5,40
Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Bronzer,3600498,4140572.7,53,2194503.5310000004,15.000000000000014,23.88246503548536,-5,15,5,40
Fragrance + Color Cosmetics,North America,Fragrance,Kilian,Toner,4319712,4967668.8,50,2483834.4,14.999999999999991,48.876152343428316,-5,15,5,40
Skin/Body,South America,Tools,Elizabeth Arden,Toner,797675,853512.25,48,409685.88,7.000000000000006,17.70617006568563,0,7,6,15
Hair/APDO,South America,Hair Dye,Kilian,Bronzer,625355,719158.25,60,431494.95,14.999999999999991,12.619692789329942,0,15,4,30
Hair/APDO,Europe,Face Make-Up,Kilian,Fragrance,2509606,2886046.9,37,1067837.353,14.999999999999991,19.49849747128325,0,15,4,30
Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Toner,2381297,2476548.9,48,1188743.4719999998,4.000000839878437,37.04079275429215,-3,4,5,40
Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Fragrance,592036,633478.52,40,253391.40800000002,7.000000000000006,6.877136902564001,0,7,6,15
Hair/APDO,Asia,Fragrance,Elizabeth Arden,Lipstick,1690456,1808787.9,34,614987.886,6.999998816887265,14.922685484908351,0,7,6,15
Fragrance + Color Cosmetics,North America,Face Make-Up,Kilian,Mascara,2324964,0.0,45,0.0,-100.0,0.0,-5,15,5,40
Hair/APDO,Europe,Make Up Brushes,Kilian,Fragrance,4608502,5299777.3,49,2596890.877,14.999999999999991,49.8843735170541,0,15,4,30
Fragrance + Color Cosmetics,South America,Face Make-Up,Elizabeth Arden,Fragrance,1047219,1120524.3,53,593877.8790000001,6.999997135269709,27.045832894748184,0,7,6,15
Skin/Body,Asia,Hair Dye,Frederic Malle,Lipstick,4355933,4530170.3,54,2446291.9620000003,3.999999540856103,31.10466232022473,-3,4,5,40
Skin/Body,Europe,Fragrance,Frederic Malle,Mascara,2397883,2493798.3,34,847891.422,3.9999991659309453,50.41072682133596,-3,4,5,40
Fragrance + Color Cosmetics,North America,Tools,Frederic Malle,Mascara,4166344,4332997.8,49,2123168.922,4.000000960074335,23.326528655411423,-3,4,5,40
Skin/Body,South America,Fragrance,Bobbi Brown,Toner,1594409,1642241.3,32,525517.216,3.0000018815749208,13.229998382100991,-1,3,7,14
Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Bronzer,2673513,2780453.5,53,1473640.355,3.999999251920605,35.43734867661306,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Hair Dye,Balmain,Toner,1579525,1816453.8,58,1053543.204,15.000003165508623,72.27138158346268,-5,15,5,40
Hair/APDO,North America,Make Up Brushes,Bobbi Brown,Toner,1781506,1834951.2,49,899126.088,3.000001122645668,13.982149022324233,-1,3,7,14
Hair/APDO,Europe,Tools,Frederic Malle,Toner,4335598,4509021.9,35,1578157.665,3.9999995387026255,53.00004230344331,-3,4,4,30
Hair/APDO,Europe,Fragrance,Kilian,Lipstick,551707,634463.05,56,355299.3080000001,15.000000000000014,5.775893540322826,0,15,4,30
Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Toner,2783785,3201352.8,55,1760744.04,15.000001796115715,20.268035264812063,-5,15,5,40
Skin/Body,South America,Face Make-Up,Elizabeth Arden,Toner,4033716,4316076.1,45,1942234.2449999999,6.999999504179266,26.53342446178518,0,7,6,15
Hair/APDO,Asia,Make Up Brushes,Frederic Malle,Lipstick,2791136,2902781.4,42,1219168.1879999998,3.9999985668917493,39.53402234397505,-3,4,4,30
Skin/Body,North America,Make Up Brushes,Kilian,Lipstick,1352050,1554857.5,33,513102.97500000003,14.999999999999991,21.239011441172227,-5,15,5,40
Skin/Body,Europe,Make Up Brushes,Kilian,Fragrance,4969353,5714756.0,43,2457345.08,15.000001006167206,37.86655830250495,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Fragrance,Frederic Malle,Mascara,4248529,4418470.2,56,2474343.3120000004,4.000000941502346,32.65936181543075,-3,4,5,40
Hair/APDO,Asia,Face Make-Up,Aveda,Lipstick,4361774,5016040.1,57,2859142.8569999994,14.999999999999991,29.99645502264722,0,15,4,30
Skin/Body,South America,Fragrance,Balmain,Mascara,3318907,3816743.0,48,1832036.64,14.999998493479927,26.64297792637359,-5,15,5,40
Skin/Body,South America,Fragrance,Kilian,Mascara,4364044,5018650.6,47,2358765.7819999997,14.999999999999991,50.811171942407604,-5,15,5,40
Hair/APDO,North America,Tools,Bobbi Brown,Lipstick,1308301,1347550.0,54,727677.0,2.9999977069496975,23.472519541867563,-1,3,7,14
Skin/Body,South America,Hair Dye,Balmain,Fragrance,1838306,2114051.9,47,993604.3929999999,14.999999999999991,15.107707448671572,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Fragrance,Balmain,Mascara,1869391,2149799.6,59,1268381.764,14.99999732533215,17.373830232189995,-5,15,5,40
Hair/APDO,Europe,Hair Dye,Elizabeth Arden,Toner,936542,1002099.9,33,330692.967,6.999995728968922,8.978741239846466,0,7,6,15
Skin/Body,Asia,Face Make-Up,Frederic Malle,Lipstick,2562087,2664570.5,52,1385576.6600000001,4.000000780613622,51.13075616194702,-3,4,5,40
Hair/APDO,Europe,Hair Dye,Kilian,Lipstick,2495141,2869412.1,58,1664259.018,14.999997996105229,52.1600455554108,0,15,4,30
Hair/APDO,North America,Fragrance,Bobbi Brown,Bronzer,3999701,4119692.0,30,1235907.5999999999,2.999999249943941,32.84268958114053,-1,3,7,14
Skin/Body,North America,Hair Dye,Balmain,Fragrance,3403609,0.0,31,0.0,-100.0,0.0,-5,15,5,40
Hair/APDO,South America,Make Up Brushes,Elizabeth Arden,Mascara,4300315,0.0,37,0.0,-100.0,0.0,0,7,6,15
Hair/APDO,North America,Make Up Brushes,Frederic Malle,Mascara,2905514,3021734.6,60,1813040.76,4.000001376692741,27.299613783143155,-3,4,4,30
Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Fragrance,4199509,4325494.3,40,1730197.72,3.000000714369233,17.386274132862603,-1,3,7,14
Hair/APDO,North America,Face Make-Up,Elizabeth Arden,Mascara,2522784,2699378.9,54,1457664.6060000001,7.000000792774963,57.94824928005811,0,7,6,15
Fragrance + Color Cosmetics,Europe,Tools,Aveda,Fragrance,928745,1068056.8,46,491306.128,15.00000538360906,12.702437150512011,-5,15,5,40
Skin/Body,Europe,Face Make-Up,Aveda,Bronzer,1036644,1192140.6,48,572227.488,15.000000000000014,13.845977003778032,-5,15,5,40
Skin/Body,Asia,Make Up Brushes,Bobbi Brown,Toner,3273737,3371949.1,53,1787133.023,2.9999996945386798,37.81798994394149,-1,3,7,14
Hair/APDO,North America,Tools,Aveda,Mascara,1489336,1712736.4,49,839240.8359999999,14.999999999999991,11.626959732326423,0,15,4,30
Skin/Body,South America,Tools,Bobbi Brown,Mascara,561753,578605.59,46,266158.5714,3.0000000000000027,8.342728051685897,-1,3,7,14
Hair/APDO,Asia,Fragrance,Kilian,Fragrance,1155496,1328820.4,58,770715.8319999999,14.999999999999991,13.946118411831431,0,15,4,30
Fragrance + Color Cosmetics,South America,Tools,Balmain,Lipstick,576240,662676.0,51,337964.76,14.999999999999991,6.420223776589901,-5,15,5,40
Hair/APDO,Asia,Face Make-Up,Elizabeth Arden,Lipstick,4885224,5227189.7,60,3136313.82,7.000000409397811,31.02206376228867,0,7,6,15
Skin/Body,South America,Tools,Aveda,Bronzer,2062518,2371895.7,44,1043634.1080000001,15.000000000000014,14.322347430659265,-5,15,5,40
Skin/Body,North America,Tools,Frederic Malle,Fragrance,2087819,2171331.8,35,759966.1299999999,4.0000019158748845,67.2376899124164,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Fragrance,Elizabeth Arden,Lipstick,1490121,1594429.5,59,940713.4049999999,7.000002013259321,33.565600577880154,0,7,6,15
Hair/APDO,Europe,Hair Dye,Frederic Malle,Bronzer,4609545,4793926.8,48,2301084.8639999996,4.0000000000000036,24.573715896605346,-3,4,4,30
Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Bronzer,1521436,1627936.5,53,862806.3450000001,6.999998685452424,16.147684828620655,0,7,6,15
Skin/Body,South America,Fragrance,Elizabeth Arden,Lipstick,4684238,5012134.7,48,2405824.656,7.000000853927579,27.399529086256603,0,7,6,15
Fragrance + Color Cosmetics,North America,Tools,Frederic Malle,Mascara,2903233,3019362.3,48,1449293.9039999999,3.999999311112812,16.25462196450202,-3,4,5,40
Skin/Body,Asia,Tools,Kilian,Fragrance,1633183,1878160.5,58,1089333.0899999999,15.000003061506284,42.81149126350943,-5,15,5,40
Fragrance + Color Cosmetics,North America,Tools,Aveda,Mascara,1660294,1909338.1,46,878295.5260000001,15.000000000000014,32.49358833271157,-5,15,5,40
Skin/Body,North America,Fragrance,Elizabeth Arden,Lipstick,3448632,3690036.2,40,1476014.4800000002,6.999998840119792,34.89364026335571,0,7,6,15
Hair/APDO,North America,Face Make-Up,Aveda,Fragrance,3524015,4052617.3,40,1621046.92,15.000001418836174,17.48984054172269,0,15,4,30
Skin/Body,Europe,Make Up Brushes,Kilian,Lipstick,1837768,2113433.2,58,1225791.256,15.000000000000014,14.003824745317143,-5,15,5,40
Hair/APDO,Asia,Face Make-Up,Elizabeth Arden,Lipstick,1025005,1096755.4,36,394831.94399999996,7.000004878024968,6.508969045151434,0,7,6,15
Skin/Body,South America,Face Make-Up,Frederic Malle,Lipstick,3950087,4108090.5,42,1725398.01,4.000000506317969,43.52272207906726,-3,4,5,40
Fragrance + Color Cosmetics,South America,Hair Dye,Elizabeth Arden,Bronzer,3701208,3960292.6,44,1742528.744,7.0000010807282464,53.73144710162456,0,7,6,15
Hair/APDO,Asia,Make Up Brushes,Kilian,Lipstick,2514017,0.0,42,0.0,-100.0,0.0,0,15,4,30
Skin/Body,North America,Make Up Brushes,Aveda,Toner,4149244,4771630.6,39,1860935.934,14.999999999999991,46.9101545253798,-5,15,5,40
Hair/APDO,South America,Face Make-Up,Elizabeth Arden,Toner,2362205,2527559.3,52,1314330.836,6.999997883333564,15.861445599308674,0,7,6,15
Hair/APDO,Asia,Make Up Brushes,Balmain,Mascara,2867322,3297420.3,60,1978452.1799999997,14.999999999999991,53.71334500932484,0,15,4,30
Fragrance + Color Cosmetics,South America,Hair Dye,Elizabeth Arden,Lipstick,1199895,1283887.7,38,487877.326,7.000004167031282,17.419203832811856,0,7,6,15
Hair/APDO,Asia,Fragrance,Bobbi Brown,Lipstick,3549316,3655795.5,55,2010687.5250000001,3.0000005634888582,26.291810065193026,-1,3,7,14
Skin/Body,Europe,Hair Dye,Bobbi Brown,Lipstick,1406450,1448643.5,32,463565.92,3.0000000000000027,26.285301487038204,-1,3,7,14
Skin/Body,South America,Make Up Brushes,Kilian,Bronzer,2543321,2924819.2,35,1023686.72,15.000001965933517,17.972074597679,-5,15,5,40
Skin/Body,Asia,Face Make-Up,Aveda,Mascara,4891401,5625111.2,33,1856286.6960000002,15.000001022202024,42.573922611175604,-5,15,5,40
Skin/Body,North America,Hair Dye,Bobbi Brown,Mascara,3138439,3232592.2,58,1874903.476,3.000000955889215,20.79526466377194,-1,3,7,14
Hair/APDO,North America,Tools,Balmain,Mascara,2305518,2651345.7,59,1564293.963,15.000000000000014,46.38976515212197,0,15,4,30
Skin/Body,Europe,Hair Dye,Frederic Malle,Bronzer,2482847,0.0,48,0.0,-100.0,0.0,-3,4,5,40
Fragrance + Color Cosmetics,Europe,Fragrance,Balmain,Toner,2357596,2711235.4,59,1599628.886,14.999999999999991,21.911132348849506,-5,15,5,40
Skin/Body,Europe,Tools,Bobbi Brown,Fragrance,2270394,2338505.8,55,1286178.19,2.999999119095631,12.97211143302873,-1,3,7,14
Hair/APDO,Europe,Hair Dye,Aveda,Bronzer,4295830,4940204.5,52,2568906.3400000003,14.999999999999991,30.867262955013203,0,15,4,30
Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Fragrance,1434048,1491409.9,49,730790.8509999999,3.999998605346544,19.15466102463882,-3,4,5,40
Skin/Body,North America,Tools,Aveda,Toner,3491620,4015363.0,44,1766759.72,14.999999999999991,78.71435537320308,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Fragrance,Elizabeth Arden,Toner,2949308,3155759.6,53,1672552.5880000002,7.0000013562503405,66.43439942211985,0,7,6,15
Hair/APDO,Asia,Tools,Elizabeth Arden,Mascara,4631146,4955326.2,31,1536151.122,6.999999568141457,68.60846247881966,0,7,6,15
Skin/Body,Europe,Tools,Elizabeth Arden,Toner,3721131,3981610.2,49,1950988.9980000001,7.000000806206508,20.90350177960448,0,7,6,15
Hair/APDO,North America,Face Make-Up,Aveda,Mascara,4717690,5425343.5,32,1736109.92,14.999999999999991,23.414101474390804,0,15,4,30
Hair/APDO,South America,Tools,Aveda,Lipstick,4543763,5225327.5,32,1672104.8,15.00000110040951,28.305512185230537,0,15,4,30
Hair/APDO,South America,Tools,Balmain,Toner,1693982,1948079.3,59,1149366.787,15.000000000000014,20.503100880943332,0,15,4,30
Skin/Body,South America,Hair Dye,Kilian,Bronzer,2156042,2479448.3,52,1289313.116,14.999999999999991,23.83675370081609,-5,15,5,40
Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Fragrance,4790697,5509301.5,58,3195394.8699999996,14.999998956310524,23.54591552927221,-5,15,5,40
Hair/APDO,North America,Make Up Brushes,Aveda,Fragrance,2998578,3448364.7,60,2069018.82,15.000000000000014,42.71732989229273,0,15,4,30
Hair/APDO,Europe,Hair Dye,Aveda,Toner,2045491,2352314.6,54,1270249.884,14.999997555599132,14.697673610701075,0,15,4,30
Hair/APDO,South America,Face Make-Up,Elizabeth Arden,Mascara,1933284,2068613.9,52,1075679.228,7.000001034509151,12.98137964194302,0,7,6,15
Hair/APDO,South America,Tools,Balmain,Fragrance,530257,609795.55,41,250016.1755,15.000000000000014,6.417962389108249,0,15,4,30
Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Lipstick,3135466,3229530.0,43,1388697.9,3.00000063786372,12.741173185992269,-1,3,7,14
Hair/APDO,North America,Hair Dye,Balmain,Mascara,1727222,1986305.3,53,1052741.8090000001,15.000000000000014,55.460627722276655,0,15,4,30
Hair/APDO,North America,Make Up Brushes,Aveda,Lipstick,1365256,1570044.4,56,879224.8640000001,14.999999999999991,19.449249257291957,0,15,4,30
Fragrance + Color Cosmetics,Europe,Face Make-Up,Kilian,Bronzer,4973447,5719464.0,30,1715839.2,14.999998994661045,61.32380415068324,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Hair Dye,Kilian,Fragrance,749265,861654.75,43,370511.5425,14.999999999999991,13.831028620039099,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Fragrance,Balmain,Toner,1635371,0.0,44,0.0,-100.0,0.0,-5,15,5,40
Fragrance + Color Cosmetics,Asia,Face Make-Up,Bobbi Brown,Mascara,3748140,3860584.2,59,2277744.678,3.0000000000000027,62.57009220982146,-1,3,7,14
Skin/Body,Europe,Tools,Kilian,Mascara,2358997,2712846.6,33,895239.378,15.000002119544886,25.748017456643364,-5,15,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Balmain,Bronzer,1021244,1174430.6,37,434539.32200000004,15.000000000000014,18.8214227660107,-5,15,5,40
Fragrance + Color Cosmetics,Europe,Fragrance,Bobbi Brown,Bronzer,939439,967622.17,52,503163.5284,3.0000000000000027,7.626729206641232,-1,3,7,14
Fragrance + Color Cosmetics,Europe,Face Make-Up,Aveda,Toner,2394554,0.0,44,0.0,-100.0,0.0,-5,15,5,40
Skin/Body,South America,Fragrance,Balmain,Toner,4285961,4928855.2,49,2415139.048,15.00000116659952,34.4061364089465,-5,15,5,40
Skin/Body,South America,Fragrance,Aveda,Bronzer,3121158,3589331.7,57,2045919.069,15.000000000000014,21.120420249166624,-5,15,5,40
Skin/Body,South America,Make Up Brushes,Kilian,Lipstick,2498173,2872899.0,39,1120430.61,15.000002001462676,17.653041644282627,-5,15,5,40
Skin/Body,South America,Face Make-Up,Frederic Malle,Mascara,1141593,1187256.7,36,427412.41199999995,3.999998248062142,12.578263159151565,-3,4,5,40
Fragrance + Color Cosmetics,South America,Make Up Brushes,Frederic Malle,Mascara,4609070,4793432.8,49,2348782.0719999997,4.0000000000000036,42.32466401220005,-3,4,5,40
Skin/Body,Asia,Face Make-Up,Aveda,Lipstick,1734215,1994347.3,37,737908.501,15.000002883148866,15.094312732876643,-5,15,5,40
Hair/APDO,Asia,Face Make-Up,Elizabeth Arden,Fragrance,4750167,5082678.7,59,2998780.4329999997,7.00000021051892,30.164427113603033,0,7,6,15
Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Bronzer,778495,895269.25,58,519256.165,14.999999999999991,3.5360853213822265,-5,15,5,40
Skin/Body,Europe,Make Up Brushes,Frederic Malle,Mascara,4401403,4577459.1,60,2746475.4599999995,3.9999995455994197,48.21083084344504,-3,4,5,40
Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Mascara,4320671,4623118.0,37,1710553.66,7.000000694336594,43.42716809628392,0,7,6,15
Fragrance + Color Cosmetics,Asia,Face Make-Up,Bobbi Brown,Bronzer,2242166,2309431.0,59,1362564.29,3.000000891994614,37.42990779017854,-1,3,7,14
Skin/Body,North America,Hair Dye,Kilian,Mascara,3242455,3728823.3,50,1864411.65,15.000001542041442,57.478168513567255,-5,15,5,40
Fragrance + Color Cosmetics,North America,Tools,Kilian,Mascara,1097904,1262589.6,48,606043.008,15.000000000000014,11.401897564647593,-5,15,5,40
Hair/APDO,Europe,Tools,Kilian,Lipstick,2104243,2419879.4,37,895355.3779999999,14.999997623848582,13.960646196212478,0,15,4,30
Fragrance + Color Cosmetics,South America,Tools,Frederic Malle,Fragrance,2138846,2224399.8,45,1000979.9099999999,3.999998129832627,42.48820371571255,-3,4,5,40
