Year,Portfolio,Geography,Category,Brand,Segment,Initial_Sales,New_Sales,Margin (%),Applied_Trend (%),Contribution (%),Min_Trend,Max_Trend,Min_Contribution,Max_Contribution
5,Hair/APDO,Asia,Make Up Brushes,Elizabeth Arden,Lipstick,4304741.9,4606073.8,56,6.999999233403509,38.209026771954214,0,7,6,15
5,Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Lipstick,3366247.7,3871184.9,32,15.000001336800018,9.459574400475752,-5,15,5,40
5,Hair/APDO,Asia,Tools,Bobbi Brown,Mascara,5590653.3,5758372.9,58,3.0000000178870057,48.974021984373884,-1,3,7,14
5,Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Lipstick,746002.43,775842.53,46,4.000000375333901,9.919130240761106,-3,4,5,40
5,Skin/Body,Asia,Make Up Brushes,Aveda,Fragrance,7737990.2,8898688.7,60,14.999999612302428,62.106427661549986,-5,15,5,40
5,Skin/Body,Europe,Fragrance,Kilian,Fragrance,6764475.8,7779147.2,54,15.000000443493345,27.93572210731709,-5,15,5,40
5,Fragrance + Color Cosmetics,Europe,Tools,Kilian,Mascara,4280234.6,4922269.8,37,15.000000233632061,29.380088973098438,-5,15,5,40
5,Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Toner,4570986.2,4708115.8,48,3.0000003062796265,16.81392146169752,-1,3,7,14
5,Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Fragrance,6539978.6,7520975.4,42,15.000000152905702,16.98446516830479,-5,15,5,40
5,Fragrance + Color Cosmetics,Europe,Tools,Kilian,Toner,3552343.6,4085195.1,48,14.9999988739828,24.383749852652485,-5,15,5,40
5,Fragrance + Color Cosmetics,Asia,Face Make-Up,Elizabeth Arden,Bronzer,2580851.1,2761510.7,36,7.0000008911788925,49.65628775454615,0,7,6,15
5,Fragrance + Color Cosmetics,North America,Tools,Kilian,Toner,3401930.9,3912220.5,52,14.999998971172523,20.199791735982288,-5,15,5,40
5,Hair/APDO,Europe,Fragrance,Kilian,Toner,3745028.1,4306782.3,39,14.99999959946896,22.416840806750375,0,15,4,30
5,Hair/APDO,North America,Face Make-Up,Aveda,Fragrance,2246059.8,2582968.8,35,15.000001335672364,6.373500871196288,0,15,4,30
5,Hair/APDO,North America,Face Make-Up,Bobbi Brown,Lipstick,4535711.6,4671782.9,38,2.999998941731663,16.720632043779485,-1,3,7,14
5,Hair/APDO,Asia,Face Make-Up,Elizabeth Arden,Lipstick,1360576.2,1455816.5,44,6.999997501058752,6.591343528822166,0,7,6,15
5,Hair/APDO,North America,Fragrance,Kilian,Mascara,4650910.0,5348546.5,56,14.999999999999991,25.59634858017616,0,15,4,30
5,Fragrance + Color Cosmetics,Asia,Make Up Brushes,Aveda,Toner,8741477.3,10052699.0,46,15.000001201169955,38.51144269827406,-5,15,5,40
5,Hair/APDO,North America,Fragrance,Kilian,Toner,7830255.5,9004793.8,55,14.99999968072563,43.09392112369391,0,15,4,30
5,Fragrance + Color Cosmetics,North America,Face Make-Up,Balmain,Bronzer,5925208.3,6813989.5,32,14.999999240533036,41.17023074995255,-5,15,5,40
5,Fragrance + Color Cosmetics,North America,Hair Dye,Aveda,Bronzer,6297293.5,7241887.5,53,14.999999603004044,23.88246506445155,-5,15,5,40
5,Fragrance + Color Cosmetics,North America,Fragrance,Kilian,Toner,7555203.3,8688483.8,50,15.000000066179563,48.87615214485703,-5,15,5,40
5,Skin/Body,South America,Tools,Elizabeth Arden,Toner,1045589.2,1118780.4,48,6.9999957918463585,17.70616954653876,0,7,6,15
5,Hair/APDO,South America,Hair Dye,Kilian,Bronzer,1093749.8,1257812.3,60,15.000002742857642,12.619692899395254,0,15,4,30
5,Hair/APDO,Europe,Face Make-Up,Kilian,Fragrance,4389316.5,5047714.0,37,15.000000569564765,19.498497275220323,0,15,4,30
5,Fragrance + Color Cosmetics,Asia,Face Make-Up,Frederic Malle,Toner,2785780.7,2897211.9,48,3.999998994895737,37.04079250615836,-3,4,5,40
5,Skin/Body,North America,Make Up Brushes,Elizabeth Arden,Fragrance,776038.43,830361.12,40,6.999999987114025,12.369621931050899,0,7,6,15
5,Hair/APDO,Asia,Fragrance,Elizabeth Arden,Lipstick,2215843.0,2370952.0,34,6.999999548704494,69.99999970475996,0,7,6,15
5,Fragrance + Color Cosmetics,North America,Face Make-Up,Kilian,Mascara,0.0,0.0,45,0.0,0.0,-5,15,5,40
5,Hair/APDO,Europe,Make Up Brushes,Kilian,Fragrance,8060298.8,9269343.6,49,14.99999975187023,49.88437334216555,0,15,4,30
5,Fragrance + Color Cosmetics,South America,Face Make-Up,Elizabeth Arden,Fragrance,1372690.5,1468778.8,53,6.999997450262829,27.045833313615198,0,7,6,15
5,Skin/Body,Asia,Hair Dye,Frederic Malle,Lipstick,5095825.5,5299658.5,54,3.999999607521887,31.10466235347887,-3,4,5,40
5,Skin/Body,Europe,Fragrance,Frederic Malle,Mascara,2805183.9,2917391.3,34,4.000001568524603,50.4107266549767,-3,4,5,40
5,Fragrance + Color Cosmetics,North America,Tools,Frederic Malle,Mascara,4874033.2,5068994.5,49,3.99999942552709,23.32652824428712,-3,4,5,40
5,Skin/Body,South America,Fragrance,Bobbi Brown,Toner,1794521.4,1848357.0,32,2.9999976595431077,13.229998372122632,-1,3,7,14
5,Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Bronzer,3127632.0,3252737.3,53,4.000000639461421,35.437348429911516,-3,4,5,40
5,Fragrance + Color Cosmetics,Europe,Hair Dye,Balmain,Toner,2762599.2,3176989.1,58,15.000000723955909,72.27138199507826,-5,15,5,40
5,Hair/APDO,North America,Make Up Brushes,Bobbi Brown,Toner,2005100.7,2065253.7,49,2.9999989526710458,13.982148688810572,-1,3,7,14
5,Hair/APDO,Europe,Tools,Frederic Malle,Toner,5072036.4,5274917.9,35,4.000000867501652,53.000042511217075,-3,4,4,30
5,Hair/APDO,Europe,Fragrance,Kilian,Lipstick,964939.0,1109679.9,56,15.00000518167468,5.775893911505737,0,15,4,30
5,Fragrance + Color Cosmetics,North America,Make Up Brushes,Kilian,Toner,4868857.5,5599186.1,55,14.9999994865325,20.268035516830448,-5,15,5,40
5,Skin/Body,South America,Face Make-Up,Elizabeth Arden,Toner,5287378.8,5657495.3,45,6.9999996973926,26.533424258517623,0,7,6,15
5,Hair/APDO,Asia,Make Up Brushes,Frederic Malle,Lipstick,3265234.3,3395843.7,42,4.000000857518882,39.53402260046164,-3,4,4,30
5,Skin/Body,North America,Make Up Brushes,Kilian,Lipstick,2364743.9,2719455.5,33,15.000000634318166,21.239011501876355,-5,15,5,40
5,Skin/Body,Europe,Make Up Brushes,Kilian,Fragrance,8691429.5,9995143.9,43,14.999999712360324,37.8665579206809,-5,15,5,40
5,Fragrance + Color Cosmetics,Asia,Fragrance,Frederic Malle,Mascara,4970178.1,5168985.2,56,3.9999995171199343,32.65936219479741,-3,4,5,40
5,Hair/APDO,Asia,Face Make-Up,Aveda,Lipstick,7628769.9,8773085.4,57,15.000000196624107,29.99645482487271,0,15,4,30
5,Skin/Body,South America,Fragrance,Balmain,Mascara,5804789.1,6675507.5,48,15.000000602950415,26.642978289774717,-5,15,5,40
5,Skin/Body,South America,Fragrance,Kilian,Mascara,7632740.2,8777651.2,47,14.999999606956349,50.81117198801799,-5,15,5,40
5,Hair/APDO,North America,Tools,Bobbi Brown,Lipstick,1472504.3,1516679.4,54,2.999998030566009,23.472519407186944,-1,3,7,14
5,Skin/Body,South America,Hair Dye,Balmain,Fragrance,3215208.8,3697490.1,47,14.999999377956419,15.107707949535405,-5,15,5,40
5,Fragrance + Color Cosmetics,Europe,Fragrance,Balmain,Mascara,3269576.4,3760012.9,59,15.000001223400062,17.373829947033013,-5,15,5,40
5,Hair/APDO,Europe,Hair Dye,Elizabeth Arden,Toner,1227615.5,1313548.6,33,7.000001221880958,14.208161562637029,0,7,6,15
5,Skin/Body,Asia,Face Make-Up,Frederic Malle,Lipstick,2997279.4,3117170.6,52,4.000000800726156,51.13075621743525,-3,4,5,40
5,Hair/APDO,Europe,Hair Dye,Kilian,Lipstick,4364017.1,5018619.7,58,15.00000080201338,52.160045798722585,0,15,4,30
5,Hair/APDO,North America,Fragrance,Bobbi Brown,Bronzer,4501698.7,4636749.7,30,3.000000866339625,32.84269003872134,-1,3,7,14
5,Skin/Body,North America,Hair Dye,Balmain,Fragrance,0.0,0.0,31,0.0,0.0,-5,15,5,40
5,Hair/APDO,South America,Make Up Brushes,Elizabeth Arden,Mascara,0.0,0.0,37,0.0,0.0,0,7,6,15
5,Hair/APDO,North America,Make Up Brushes,Frederic Malle,Mascara,3399040.5,3535002.1,60,3.9999994115986537,27.299613637717385,-3,4,4,30
5,Fragrance + Color Cosmetics,North America,Tools,Bobbi Brown,Fragrance,4726584.4,4868381.9,40,2.9999993229783417,17.38627391283574,-1,3,7,14
5,Hair/APDO,North America,Face Make-Up,Elizabeth Arden,Mascara,3306855.2,3538335.1,54,7.0000010886476005,57.94825007126566,0,7,6,15
5,Fragrance + Color Cosmetics,Europe,Tools,Aveda,Fragrance,1624380.9,1868038.0,46,14.999997845332969,12.702436976199605,-5,15,5,40
5,Skin/Body,Europe,Face Make-Up,Aveda,Bronzer,1813096.9,2085061.4,48,14.99999806960124,13.845977013127678,-5,15,5,40
5,Skin/Body,Asia,Make Up Brushes,Bobbi Brown,Toner,3684619.8,3795158.4,53,3.000000162839056,37.817989305519006,-1,3,7,14
5,Hair/APDO,North America,Tools,Aveda,Mascara,2604858.0,2995586.7,49,15.000000000000014,11.626959888025157,0,15,4,30
5,Skin/Body,South America,Tools,Bobbi Brown,Mascara,632257.95,651225.69,46,3.0000002372449375,8.342727915907913,-1,3,7,14
5,Hair/APDO,Asia,Fragrance,Kilian,Fragrance,2020969.8,2324115.3,58,15.000001484435831,13.94611904582315,0,15,4,30
5,Fragrance + Color Cosmetics,South America,Tools,Balmain,Lipstick,1007847.4,1159024.5,51,14.999999007786302,6.42022401599157,-5,15,5,40
5,Hair/APDO,Asia,Face Make-Up,Elizabeth Arden,Lipstick,6403532.2,6851779.5,60,7.000000718353538,31.022063885277696,0,7,6,15
5,Skin/Body,South America,Tools,Aveda,Bronzer,3607356.9,4148460.4,44,14.999999029760547,14.322347530466068,-5,15,5,40
5,Skin/Body,North America,Tools,Frederic Malle,Fragrance,2442453.0,2540151.1,35,3.9999991811510816,67.23769158889044,-3,4,5,40
5,Fragrance + Color Cosmetics,Europe,Fragrance,Elizabeth Arden,Lipstick,1953244.8,2089971.9,59,6.999998156913034,33.565601316560155,0,7,6,15
5,Hair/APDO,Europe,Hair Dye,Frederic Malle,Bronzer,5392515.8,5608216.4,48,3.9999994065849753,24.573716087798054,-3,4,4,30
5,Hair/APDO,Europe,Face Make-Up,Elizabeth Arden,Bronzer,1994292.2,2133892.7,53,7.0000023065827754,28.432735969797857,0,7,6,15
5,Skin/Body,South America,Fragrance,Elizabeth Arden,Lipstick,6140080.5,6569886.1,48,6.99999942997489,27.399528742455892,0,7,6,15
5,Fragrance + Color Cosmetics,North America,Tools,Frederic Malle,Mascara,3396372.0,3532226.9,48,4.00000058886365,16.254622203295096,-3,4,5,40
5,Skin/Body,Asia,Tools,Kilian,Fragrance,2856447.4,3284914.5,58,14.999999649914786,42.811491158747344,-5,15,5,40
5,Fragrance + Color Cosmetics,North America,Tools,Aveda,Mascara,2903864.5,3339444.2,46,15.000000860921725,32.493587821618185,-5,15,5,40
5,Skin/Body,North America,Fragrance,Elizabeth Arden,Lipstick,4520453.0,4836884.7,40,6.999999778783228,34.893640465479706,0,7,6,15
5,Hair/APDO,North America,Face Make-Up,Aveda,Fragrance,6163524.4,7088053.1,40,15.000000648979327,17.489840608193006,0,15,4,30
5,Skin/Body,Europe,Make Up Brushes,Kilian,Lipstick,3214267.7,3696407.9,58,15.000001400007834,14.0038247817335,-5,15,5,40
5,Hair/APDO,Asia,Face Make-Up,Elizabeth Arden,Lipstick,1343572.6,1437622.7,36,7.000001339711748,6.508969420619184,0,7,6,15
5,Skin/Body,South America,Face Make-Up,Frederic Malle,Lipstick,4621043.1,4805884.8,42,3.99999948063674,43.52272190491149,-3,4,5,40
5,Fragrance + Color Cosmetics,South America,Hair Dye,Elizabeth Arden,Bronzer,4851528.7,5191135.7,44,6.999999814491464,53.73144723156468,0,7,6,15
5,Hair/APDO,Asia,Make Up Brushes,Kilian,Lipstick,0.0,0.0,42,0.0,0.0,0,15,4,30
5,Skin/Body,North America,Make Up Brushes,Aveda,Toner,7257053.7,8345611.8,39,15.00000062008635,46.910154848147194,-5,15,5,40
5,Hair/APDO,South America,Face Make-Up,Elizabeth Arden,Toner,3096368.9,3313114.7,52,6.999999257194456,15.861445851195393,0,7,6,15
5,Hair/APDO,Asia,Make Up Brushes,Balmain,Mascara,5014964.0,5767208.6,60,14.999999999999991,53.71334430851517,0,15,4,30
5,Fragrance + Color Cosmetics,South America,Hair Dye,Elizabeth Arden,Lipstick,1572817.6,1682914.8,38,6.999997965434779,17.419203233585133,0,7,6,15
5,Hair/APDO,Asia,Fragrance,Bobbi Brown,Lipstick,3994786.5,4114630.1,55,3.000000125163127,26.291810572424172,-1,3,7,14
5,Skin/Body,Europe,Hair Dye,Bobbi Brown,Lipstick,1582971.9,1630461.1,32,3.0000027164095666,26.285302140030925,-1,3,7,14
5,Skin/Body,South America,Make Up Brushes,Kilian,Bronzer,4448284.4,5115527.1,35,15.000000899223064,17.972074779441336,-5,15,5,40
5,Skin/Body,Asia,Face Make-Up,Aveda,Mascara,8555091.0,9838354.6,33,14.99999941555268,42.573922605172584,-5,15,5,40
5,Skin/Body,North America,Hair Dye,Bobbi Brown,Mascara,3532340.8,3638311.0,58,2.999999320563873,20.79526469083157,-1,3,7,14
5,Hair/APDO,North America,Tools,Balmain,Mascara,4032365.4,4637220.2,59,14.999999752006609,46.389765165091504,0,15,4,30
5,Skin/Body,Europe,Hair Dye,Frederic Malle,Bronzer,0.0,0.0,48,0.0,0.0,-3,4,5,40
5,Fragrance + Color Cosmetics,Europe,Fragrance,Balmain,Toner,4123450.1,4741967.6,59,14.999999636226935,21.911131926366597,-5,15,5,40
5,Skin/Body,Europe,Tools,Bobbi Brown,Fragrance,2555348.4,2632008.9,55,3.000001878413139,12.972111552763796,-1,3,7,14
5,Hair/APDO,Europe,Hair Dye,Aveda,Bronzer,7513433.6,8640448.6,52,14.999999467620228,30.86726326225812,0,15,4,30
5,Fragrance + Color Cosmetics,Asia,Make Up Brushes,Frederic Malle,Fragrance,1677633.4,1744738.7,49,3.9999978541199743,19.154661077328726,-3,4,5,40
5,Skin/Body,North America,Tools,Aveda,Toner,6106865.2,1266070.2,44,-79.26808340226668,40.0,-5,15,5,40
5,Fragrance + Color Cosmetics,Europe,Fragrance,Elizabeth Arden,Toner,3865941.2,4136557.1,53,7.000000413870744,66.43439868343984,0,7,6,15
5,Hair/APDO,Asia,Tools,Elizabeth Arden,Mascara,490152.04,524462.68,31,6.999999428748693,15.000000371809117,0,7,6,15
5,Skin/Body,Europe,Tools,Elizabeth Arden,Toner,4877643.7,5219078.8,49,7.000000840569798,20.90350204391629,0,7,6,15
5,Hair/APDO,North America,Face Make-Up,Aveda,Mascara,8251269.3,9488959.7,32,15.00000006059674,23.414101213571172,0,15,4,30
5,Hair/APDO,South America,Tools,Aveda,Lipstick,7947069.9,9139130.4,32,15.000000188748807,28.305511875454677,0,15,4,30
5,Hair/APDO,South America,Tools,Balmain,Toner,2962785.1,3407202.9,59,15.000001181320899,20.50310084765194,0,15,4,30
5,Skin/Body,South America,Hair Dye,Kilian,Bronzer,3770930.8,4336570.4,52,14.999999469626978,23.836753173501737,-5,15,5,40
5,Fragrance + Color Cosmetics,South America,Face Make-Up,Aveda,Fragrance,8378958.9,9635802.7,58,14.999999582286993,23.545915502241996,-5,15,5,40
5,Hair/APDO,North America,Make Up Brushes,Aveda,Fragrance,5244531.6,6031211.3,60,14.99999923730082,42.7173291219909,0,15,4,30
5,Hair/APDO,Europe,Hair Dye,Aveda,Toner,3577576.5,4114213.0,54,15.000000698797077,14.697673890219635,0,15,4,30
5,Hair/APDO,South America,Face Make-Up,Elizabeth Arden,Mascara,2534141.0,2711530.9,52,7.000001183833104,12.98137989131288,0,7,6,15
5,Hair/APDO,South America,Tools,Balmain,Fragrance,927422.8,1066536.2,41,14.999997843486268,6.417962154901746,0,15,4,30
5,Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Lipstick,3528994.7,3634864.5,43,2.9999988381960385,12.741173287145308,-1,3,7,14
5,Hair/APDO,North America,Hair Dye,Balmain,Mascara,3020922.1,3474060.4,53,14.999999503462869,55.460628108630694,0,15,4,30
5,Hair/APDO,North America,Make Up Brushes,Aveda,Lipstick,2387841.4,2746017.6,56,14.999999581211721,19.449250201859048,0,15,4,30
5,Fragrance + Color Cosmetics,Europe,Face Make-Up,Kilian,Bronzer,8698589.8,4206008.0,30,-51.647242866884014,40.0,-5,15,5,40
5,Fragrance + Color Cosmetics,Europe,Hair Dye,Kilian,Fragrance,1310469.2,1507039.6,43,15.000001526170937,13.831028896977449,-5,15,5,40
5,Fragrance + Color Cosmetics,Asia,Fragrance,Balmain,Toner,0.0,0.0,44,0.0,0.0,-5,15,5,40
5,Fragrance + Color Cosmetics,Asia,Face Make-Up,Bobbi Brown,Mascara,4218564.6,4345121.5,59,2.9999990992196857,62.570092383994115,-1,3,7,14
5,Skin/Body,Europe,Tools,Kilian,Mascara,4125900.5,4744785.6,33,15.00000060592832,25.74801722626157,-5,15,5,40
5,Fragrance + Color Cosmetics,South America,Make Up Brushes,Balmain,Bronzer,1786162.2,2054086.5,37,14.999998320421293,60.00000175260395,-5,15,5,40
5,Fragrance + Color Cosmetics,Europe,Fragrance,Bobbi Brown,Bronzer,1057346.9,1089067.3,52,2.999999337965642,7.626729376833586,-1,3,7,14
5,Fragrance + Color Cosmetics,Europe,Face Make-Up,Aveda,Toner,0.0,0.0,44,0.0,0.0,-5,15,5,40
5,Skin/Body,South America,Fragrance,Balmain,Toner,7496172.7,8620598.6,49,14.999999933299279,34.406136364113486,-5,15,5,40
5,Skin/Body,South America,Fragrance,Aveda,Bronzer,5458924.9,6277763.6,57,14.999999358848104,21.12042012365082,-5,15,5,40
5,Skin/Body,South America,Make Up Brushes,Kilian,Lipstick,4369320.3,5024718.3,39,14.999998970091521,17.65304166470496,-5,15,5,40
5,Skin/Body,South America,Face Make-Up,Frederic Malle,Mascara,1335502.4,1388922.5,36,4.0000002995127515,12.5782639889692,-3,4,5,40
5,Fragrance + Color Cosmetics,South America,Make Up Brushes,Frederic Malle,Mascara,5391960.0,5607638.4,49,4.0000000000000036,42.32466454521487,-3,4,5,40
5,Skin/Body,Asia,Face Make-Up,Aveda,Lipstick,3033152.9,3488125.8,37,14.999998846085205,15.094312401212465,-5,15,5,40
5,Hair/APDO,Asia,Face Make-Up,Elizabeth Arden,Fragrance,6226499.9,6662354.9,59,7.000000112422722,30.16442653097533,0,7,6,15
5,Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Bronzer,1361592.5,1565831.4,58,15.00000183608532,3.5360850765098797,-5,15,5,40
5,Skin/Body,Europe,Make Up Brushes,Frederic Malle,Mascara,5149019.0,5354979.8,60,4.0000007768470125,48.2108312347513,-3,4,5,40
5,Fragrance + Color Cosmetics,Asia,Tools,Elizabeth Arden,Mascara,5663518.3,6059964.6,37,7.000000335480516,43.42716768887483,0,7,6,15
5,Fragrance + Color Cosmetics,Asia,Face Make-Up,Bobbi Brown,Bronzer,2523577.6,2599284.9,59,2.999998890464073,37.42990761600588,-1,3,7,14
5,Skin/Body,North America,Hair Dye,Kilian,Mascara,5671074.1,6521735.2,50,14.999999735499859,57.47816838177193,-5,15,5,40
5,Fragrance + Color Cosmetics,North America,Tools,Kilian,Mascara,1920240.9,2208277.0,48,14.999998177312035,11.40189708002393,-5,15,5,40
5,Hair/APDO,Europe,Tools,Kilian,Lipstick,3680334.1,4232384.2,37,14.999999592428303,13.96064613610595,0,15,4,30
5,Fragrance + Color Cosmetics,South America,Tools,Frederic Malle,Fragrance,2502147.2,2602233.1,45,4.000000479588084,42.4882027018411,-3,4,5,40
5,Fragrance + Color Cosmetics,South America,Make Up Brushes,Kilian,Toner,5042148.9,5798471.2,45,14.999999305851519,13.094569106796772,-5,15,5,40
5,Hair/APDO,South America,Make Up Brushes,Balmain,Lipstick,8042866.5,9249296.5,59,15.00000031083446,30.289776066732642,0,15,4,30
5,Skin/Body,North America,Fragrance,Kilian,Fragrance,4370971.2,5026616.9,35,15.000000457564223,63.8614026986834,-5,15,5,40
5,Hair/APDO,Europe,Make Up Brushes,Bobbi Brown,Lipstick,0.0,0.0,42,0.0,0.0,-1,3,7,14
5,Fragrance + Color Cosmetics,South America,Make Up Brushes,Aveda,Toner,4860561.8,5589646.1,57,15.000000617212606,35.00080240819264,-5,15,5,40
5,Skin/Body,Europe,Hair Dye,Elizabeth Arden,Fragrance,1624828.7,1738566.7,35,6.999999446095462,18.291816903338724,0,7,6,15
5,Fragrance + Color Cosmetics,North America,Face Make-Up,Frederic Malle,Toner,1309885.9,1362281.3,56,3.9999972516690407,14.841541949192399,-3,4,5,40
5,Hair/APDO,South America,Tools,Aveda,Bronzer,6079598.3,6991538.0,54,14.999999259819518,21.65403634974862,0,15,4,30
5,Fragrance + Color Cosmetics,North America,Hair Dye,Bobbi Brown,Bronzer,2645985.7,2725365.3,42,3.0000010959998713,9.553135077820029,-1,3,7,14
5,Hair/APDO,Europe,Hair Dye,Kilian,Bronzer,2870909.8,3301546.3,49,15.000001044964906,34.313978047510375,0,15,4,30
5,Skin/Body,Europe,Make Up Brushes,Kilian,Lipstick,3027173.1,3481249.1,44,15.000001156194198,13.188696631117864,-5,15,5,40
5,Skin/Body,Asia,Hair Dye,Frederic Malle,Toner,2822275.6,2935166.6,42,3.999999149622391,17.22702812722906,-3,4,5,40
5,Hair/APDO,Europe,Face Make-Up,Aveda,Fragrance,8626146.1,9920068.0,46,14.999999826110066,39.551782339613105,0,15,4,30
5,Skin/Body,North America,Hair Dye,Elizabeth Arden,Mascara,0.0,0.0,60,0.0,0.0,0,7,6,15
5,Hair/APDO,North America,Hair Dye,Aveda,Mascara,5167785.2,5942953.0,42,15.00000038701299,58.59085175928976,0,15,4,30
5,Skin/Body,Europe,Tools,Kilian,Toner,1705767.4,1961632.5,49,14.999999413753606,10.644979912600173,-5,15,5,40
5,Skin/Body,Asia,Hair Dye,Bobbi Brown,Fragrance,2393425.9,2465228.7,52,3.000000960965621,16.085311778636616,-1,3,7,14
5,Skin/Body,Asia,Fragrance,Elizabeth Arden,Lipstick,4354253.2,4659050.9,41,6.999999448814775,32.70498310394374,0,7,6,15
5,Skin/Body,Asia,Make Up Brushes,Kilian,Fragrance,7660521.5,8809599.7,43,14.999999673651443,28.56732338977116,-5,15,5,40
5,Skin/Body,Asia,Face Make-Up,Elizabeth Arden,Bronzer,4396565.8,4704325.4,30,6.99999986352986,28.259260346763277,0,7,6,15
5,Fragrance + Color Cosmetics,Europe,Face Make-Up,Balmain,Toner,5420742.4,6233853.8,60,15.000000737906305,49.86980348100671,-5,15,5,40
5,Fragrance + Color Cosmetics,North America,Tools,Aveda,Mascara,6032866.4,6937796.4,35,15.00000066303473,67.50641217838181,-5,15,5,40
5,Hair/APDO,Europe,Fragrance,Kilian,Toner,6936614.7,7977106.9,48,14.99999992791874,41.52091353113669,0,15,4,30
5,Skin/Body,South America,Hair Dye,Balmain,Bronzer,1892256.8,2176095.3,56,14.999998943060987,8.891386149419747,-5,15,5,40
5,Fragrance + Color Cosmetics,South America,Make Up Brushes,Frederic Malle,Fragrance,2951135.4,3069180.8,48,3.999999457835779,23.165196919368807,-3,4,5,40
5,Fragrance + Color Cosmetics,Europe,Fragrance,Balmain,Bronzer,4938711.0,5679517.7,55,15.000001012409925,26.243254298665853,-5,15,5,40
5,Fragrance + Color Cosmetics,Asia,Fragrance,Kilian,Bronzer,1610028.4,1851532.7,52,15.000002484428233,9.156144382908723,-5,15,5,40
5,Fragrance + Color Cosmetics,South America,Hair Dye,Bobbi Brown,Toner,4499594.0,4634581.8,43,2.9999995555154424,19.157456974958784,-1,3,7,14
5,Hair/APDO,Asia,Fragrance,Frederic Malle,Mascara,0.0,0.0,45,0.0,0.0,-3,4,4,30
5,Skin/Body,South America,Make Up Brushes,Frederic Malle,Bronzer,4716488.3,4905147.8,35,3.999999321529124,21.456682241080262,-3,4,5,40
5,Skin/Body,South America,Make Up Brushes,Elizabeth Arden,Fragrance,3835526.8,4104013.7,54,7.000000625728919,20.23360925478254,0,7,6,15
5,Fragrance + Color Cosmetics,Europe,Hair Dye,Kilian,Mascara,1346990.2,1549038.7,49,14.999997772812312,14.216480457604685,-5,15,5,40
5,Skin/Body,South America,Hair Dye,Balmain,Lipstick,8696214.9,10000647.0,44,14.999998447600449,40.86200370959679,-5,15,5,40
5,Hair/APDO,Europe,Hair Dye,Bobbi Brown,Bronzer,1290142.7,1328847.0,52,3.000001472705316,15.279813163194875,-1,3,7,14
5,Hair/APDO,Asia,Fragrance,Elizabeth Arden,Lipstick,474823.5,508061.15,31,7.000001053022875,15.00000014762003,0,7,6,15
5,Hair/APDO,Europe,Tools,Kilian,Bronzer,2594943.0,2984184.4,46,14.999998073175401,9.843421684942413,0,15,4,30
5,Fragrance + Color Cosmetics,North America,Tools,Kilian,Bronzer,4724660.6,5433359.7,35,15.000000211655419,28.053821190978173,-5,15,5,40
5,Hair/APDO,Europe,Hair Dye,Elizabeth Arden,Bronzer,2063818.1,2208285.4,44,7.000001598978112,23.886193277974282,0,7,6,15
5,Skin/Body,North America,Fragrance,Frederic Malle,Fragrance,0.0,0.0,35,0.0,0.0,-3,4,5,40
5,Hair/APDO,Asia,Make Up Brushes,Bobbi Brown,Toner,2421361.2,2494002.0,47,2.99999851323296,35.244998421826615,-1,3,7,14
5,Hair/APDO,Europe,Face Make-Up,Frederic Malle,Mascara,5837856.3,6071370.6,54,4.000000822219629,28.982483351722948,-3,4,4,30
5,Hair/APDO,South America,Tools,Aveda,Mascara,2476599.9,2848089.9,42,15.000000605669083,8.821040838503903,0,15,4,30
5,Hair/APDO,North America,Tools,Aveda,Lipstick,3105173.5,3570949.5,56,14.99999919489201,13.860151868968936,0,15,4,30
5,Skin/Body,Asia,Make Up Brushes,Balmain,Toner,3922942.3,4511383.6,57,14.999998852901818,59.98623771302495,-5,15,5,40
5,Hair/APDO,Europe,Tools,Balmain,Fragrance,3735466.5,4295786.5,58,15.00000066926046,45.927971824312074,0,15,4,30
5,Fragrance + Color Cosmetics,Europe,Fragrance,Frederic Malle,Fragrance,2931120.4,3048365.2,53,3.9999994541336514,40.7977985211633,-3,4,5,40
5,Skin/Body,Asia,Fragrance,Elizabeth Arden,Fragrance,1882722.6,2014513.2,44,7.000000956062236,14.141210641993979,0,7,6,15
5,Skin/Body,North America,Hair Dye,Elizabeth Arden,Mascara,0.0,0.0,50,0.0,0.0,0,7,6,15
5,Skin/Body,Europe,Face Make-Up,Aveda,Lipstick,5907144.4,6793216.1,46,15.00000067714613,45.11076458746436,-5,15,5,40
5,Fragrance + Color Cosmetics,North America,Fragrance,Elizabeth Arden,Lipstick,5063924.9,5418399.6,45,6.999999150856273,51.51693344537297,0,7,6,15
5,Fragrance + Color Cosmetics,South America,Tools,Elizabeth Arden,Fragrance,2094646.8,2241272.1,56,7.000001145777901,18.2898788729472,0,7,6,15
5,Skin/Body,South America,Tools,Balmain,Bronzer,2043939.5,2350530.4,35,14.999998776871815,59.99999795790778,-5,15,5,40
5,Fragrance + Color Cosmetics,North America,Fragrance,Frederic Malle,Mascara,0.0,0.0,44,0.0,0.0,-3,4,5,40
